yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
196110,68.62,1.9800,3.0967,0.5254858507,0.0230,0.0442,0.0513,0.0400,0.0258350909,0.0019166667,0.0000000000,0.0071,0.0127,0.0002675088,-0.0020361304,0.028175,0.026791
196111,71.32,2.0000,3.1433,0.5126108647,0.0248,0.0439,0.0511,0.0404,0.0255693102,0.0020666667,0.0000000000,-0.0020,0.0028,0.0003603902,-0.0020734466,0.045226,0.039324
196112,71.55,2.0200,3.1900,0.5059222584,0.0260,0.0442,0.0510,0.0415,0.0223229162,0.0021666667,0.0000000000,-0.0125,-0.0026,0.0003369015,-0.0022107435,0.004696,0.003465
196201,68.84,2.0267,3.2500,0.5284285714,0.0272,0.0442,0.0508,0.0419,0.0247198697,0.0022666667,0.0000000000,-0.0014,0.0080,0.0008115307,-0.0022987448,-0.037356,-0.038692
196202,69.96,2.0333,3.3100,0.5224207330,0.0273,0.0442,0.0507,0.0414,0.0287823635,0.0022750000,0.0033333333,0.0103,0.0052,0.0002650967,-0.0022097278,0.020592,0.016147
196203,69.55,2.0400,3.3700,0.5457245916,0.0272,0.0439,0.0504,0.0398,0.0240747284,0.0022666667,0.0000000000,0.0253,0.0151,0.0002794921,-0.0028841357,-0.003842,-0.005137
196204,65.24,2.0467,3.4033,0.5798626246,0.0273,0.0433,0.0502,0.0394,0.0251519192,0.0022750000,0.0033222591,0.0082,0.0142,0.0010196908,-0.0023948455,-0.061743,-0.062443
196205,59.63,2.0533,3.4367,0.6289943915,0.0269,0.0428,0.0500,0.0393,0.0277211720,0.0022416667,0.0000000000,0.0046,0.0000,0.0109148391,-0.0029059114,-0.079847,-0.085499
196206,54.75,2.0600,3.4700,0.6873574686,0.0273,0.0428,0.0502,0.0401,0.0264541699,0.0022750000,0.0000000000,-0.0076,-0.0026,0.0061611302,-0.0027952766,-0.080669,-0.082222
196207,58.23,2.0667,3.4900,0.6452260298,0.0292,0.0434,0.0505,0.0412,0.0304844939,0.0024333333,0.0033112583,-0.0109,-0.0015,0.0018434903,-0.0025626272,0.065203,0.063969
196208,59.12,2.0733,3.5100,0.6333103516,0.0282,0.0435,0.0506,0.0401,0.0293277324,0.0023500000,0.0000000000,0.0187,0.0143,0.0008019468,-0.0027495972,0.021669,0.015803
196209,56.27,2.0800,3.5300,0.6663442606,0.0278,0.0432,0.0503,0.0398,0.0306004573,0.0023166667,0.0033003300,0.0061,0.0089,0.0011769969,-0.0029218017,-0.048816,-0.050259
196210,56.52,2.0967,3.5767,0.6541533140,0.0274,0.0428,0.0499,0.0395,0.0280939602,0.0022833333,0.0000000000,0.0084,0.0068,0.0034521850,-0.0022837634,0.008313,0.006405
196211,62.26,2.1133,3.6233,0.5941783459,0.0283,0.0425,0.0496,0.0396,0.0248103464,0.0023583333,0.0000000000,0.0021,0.0062,0.0012748200,-0.0028195340,0.108268,0.100528
196212,63.10,2.1300,3.6700,0.5916270511,0.0287,0.0424,0.0492,0.0395,0.0199686801,0.0023916667,0.0000000000,0.0035,0.0023,0.0005438855,-0.0027965748,0.015534,0.014040
196301,66.20,2.1367,3.6833,0.5649849894,0.0291,0.0421,0.0491,0.0398,0.0171367957,0.0024250000,0.0000000000,-0.0001,0.0059,0.0006997638,-0.0030502697,0.050367,0.048957
196302,64.29,2.1433,3.6967,0.5819531179,0.0292,0.0419,0.0489,0.0400,0.0132373253,0.0024333333,0.0000000000,0.0008,0.0023,0.0003921237,-0.0030897221,-0.024189,-0.029164
196303,66.57,2.1500,3.7100,0.5875285706,0.0289,0.0419,0.0488,0.0401,0.0143800154,0.0024083333,0.0032894737,0.0009,0.0026,0.0003599242,-0.0029958802,0.036581,0.035156
196304,69.80,2.1667,3.7533,0.5587292741,0.0290,0.0421,0.0487,0.0405,0.0151991636,0.0024166667,0.0000000000,-0.0012,-0.0051,0.0003221640,-0.0026662205,0.049070,0.048177
196305,70.80,2.1833,3.7967,0.5516121932,0.0293,0.0422,0.0485,0.0406,0.0146487737,0.0024416667,0.0000000000,0.0023,0.0048,0.0003036633,-0.0027292359,0.019674,0.013844
196306,69.37,2.2000,3.8400,0.5672815754,0.0299,0.0423,0.0484,0.0407,0.0182633971,0.0024916667,0.0032786885,0.0019,0.0043,0.0002610918,-0.0027715822,-0.018605,-0.019806
196307,69.13,2.2033,3.8800,0.5766216585,0.0318,0.0426,0.0484,0.0407,0.0093191094,0.0026500000,0.0032679739,0.0031,0.0028,0.0005297912,-0.0020389843,-0.001821,-0.003131
196308,72.50,2.2067,3.9200,0.5498272363,0.0332,0.0429,0.0483,0.0408,0.0095203659,0.0027666667,0.0000000000,0.0021,0.0035,0.0003269156,-0.0019554685,0.053466,0.048496
196309,71.70,2.2100,3.9600,0.5472236248,0.0338,0.0431,0.0484,0.0410,0.0103134269,0.0028166667,0.0000000000,0.0004,-0.0023,0.0003298881,-0.0015243919,-0.010402,-0.011579
196310,74.01,2.2333,3.9800,0.5309640772,0.0345,0.0432,0.0483,0.0415,0.0102799994,0.0028750000,0.0032573290,-0.0026,0.0049,0.0005035426,-0.0017563594,0.034825,0.033290
196311,73.23,2.2567,4.0000,0.5342962213,0.0352,0.0433,0.0484,0.0414,0.0060123982,0.0029333333,0.0000000000,0.0051,0.0015,0.0031101601,-0.0017575761,-0.004487,-0.011085
196312,75.02,2.2800,4.0200,0.5255914542,0.0352,0.0435,0.0485,0.0417,0.0089539903,0.0029333333,0.0032467532,-0.0006,-0.0034,0.0002735795,-0.0014968686,0.026065,0.024651
196401,77.04,2.2967,4.0733,0.5106068709,0.0352,0.0439,0.0483,0.0421,0.0142932467,0.0029333333,0.0000000000,-0.0014,0.0087,0.0001833388,-0.0017279613,0.027391,0.026373
196402,77.80,2.3133,4.1267,0.5011622966,0.0353,0.0436,0.0483,0.0424,0.0174077218,0.0029416667,0.0000000000,-0.0011,0.0054,0.0000717008,-0.0014884159,0.017015,0.012171
196403,78.98,2.3300,4.1800,0.5236754417,0.0354,0.0438,0.0483,0.0424,0.0177836032,0.0029500000,0.0000000000,0.0037,-0.0062,0.0001147168,-0.0018579462,0.017232,0.015814
196404,79.46,2.3467,4.2300,0.5253031069,0.0347,0.0440,0.0485,0.0423,0.0207684165,0.0028916667,0.0000000000,0.0047,0.0040,0.0002547512,-0.0019835029,0.006192,0.005297
196405,80.37,2.3633,4.2800,0.5190357804,0.0348,0.0441,0.0485,0.0422,0.0211800721,0.0029000000,0.0000000000,0.0050,0.0057,0.0002257723,-0.0019289225,0.016815,0.011460
196406,81.69,2.3800,4.3300,0.5122068551,0.0348,0.0441,0.0485,0.0419,0.0205039109,0.0029000000,0.0032362460,0.0069,0.0048,0.0003978624,-0.0019886295,0.018084,0.016779
196407,83.18,2.4000,4.3767,0.5063607181,0.0346,0.0440,0.0483,0.0421,0.0213138699,0.0028833333,0.0032258065,0.0008,0.0052,0.0001988994,-0.0022379109,0.018910,0.017953
196408,81.83,2.4200,4.4233,0.5079429444,0.0350,0.0441,0.0482,0.0423,0.0206979756,0.0029166667,-0.0032154341,0.0020,0.0037,0.0004259255,-0.0018720556,-0.011621,-0.016285
196409,84.18,2.4400,4.4700,0.4865371214,0.0353,0.0442,0.0482,0.0421,0.0204044884,0.0029416667,0.0032258065,0.0050,0.0021,0.0001704944,-0.0019531682,0.030399,0.029022
196410,84.86,2.4600,4.4967,0.4878132588,0.0357,0.0442,0.0481,0.0421,0.0201166881,0.0029750000,0.0000000000,0.0043,0.0050,0.0001870506,-0.0022257355,0.008745,0.007566
196411,84.42,2.4800,4.5233,0.4865037753,0.0364,0.0443,0.0481,0.0422,0.0191681626,0.0030333333,0.0032154341,0.0017,-0.0004,0.0002128818,-0.0024802459,0.001598,-0.004588
196412,84.75,2.5000,4.5500,0.4872273003,0.0384,0.0444,0.0481,0.0423,0.0230966549,0.0032000000,0.0000000000,0.0030,0.0088,0.0003512157,-0.0023805734,0.005228,0.003803
196501,87.56,2.5167,4.5933,0.4717231907,0.0381,0.0443,0.0480,0.0422,0.0179051798,0.0031750000,0.0000000000,0.0040,0.0081,0.0001658218,-0.0022007442,0.034791,0.033837
196502,87.43,2.5333,4.6367,0.4713994776,0.0393,0.0441,0.0478,0.0424,0.0148246097,0.0032750000,0.0000000000,0.0014,0.0009,0.0003931973,-0.0022017761,0.003746,-0.000853
196503,86.16,2.5500,4.6800,0.4694899050,0.0393,0.0442,0.0478,0.0422,0.0191350495,0.0032750000,0.0032051282,0.0054,0.0012,0.0001446207,-0.0021373681,-0.012213,-0.013685
196504,89.11,2.5700,4.7333,0.4525593347,0.0393,0.0443,0.0480,0.0422,0.0147228557,0.0032750000,0.0031948882,0.0036,0.0021,0.0001627538,-0.0021429735,0.035612,0.034769
196505,88.42,2.5900,4.7867,0.4546642848,0.0389,0.0444,0.0481,0.0423,0.0162448540,0.0032416667,0.0000000000,0.0018,-0.0008,0.0003337706,-0.0025656153,-0.003122,-0.008354
196506,84.12,2.6100,4.8400,0.4808589565,0.0380,0.0446,0.0485,0.0423,0.0175509752,0.0031666667,0.0063694268,0.0047,0.0003,0.0018293788,-0.0023808197,-0.046880,-0.048367
196507,85.25,2.6267,4.8867,0.4733821762,0.0384,0.0448,0.0488,0.0424,0.0156270318,0.0032000000,0.0000000000,0.0022,0.0019,0.0005218565,-0.0019181837,0.014486,0.013678
196508,87.17,2.6433,4.9333,0.4673608778,0.0384,0.0449,0.0488,0.0428,0.0156009455,0.0032000000,0.0000000000,-0.0013,-0.0006,0.0001075324,-0.0017357486,0.027560,0.022473
196509,89.96,2.6600,4.9800,0.4485374713,0.0392,0.0452,0.0491,0.0433,0.0168951016,0.0032666667,0.0000000000,-0.0034,-0.0015,0.0002990844,-0.0013951451,0.033366,0.032034
196510,92.42,2.6800,5.0500,0.4344205991,0.0403,0.0456,0.0493,0.0433,0.0174646097,0.0033583333,0.0031645570,0.0027,0.0046,0.0001883826,-0.0009985541,0.028812,0.027737
196511,91.61,2.7000,5.1200,0.4408953111,0.0409,0.0460,0.0495,0.0441,0.0207630281,0.0034083333,0.0000000000,-0.0062,-0.0057,0.0001414267,-0.0010197298,-0.003821,-0.010306
196512,92.43,2.7200,5.1900,0.4306378062,0.0438,0.0468,0.0502,0.0450,0.0208372444,0.0036500000,0.0031545741,-0.0078,-0.0149,0.0003013648,-0.0008128875,0.010349,0.009059
196601,92.88,2.7400,5.2400,0.4243983284,0.0459,0.0474,0.0506,0.0457,0.0202779908,0.0038250000,0.0000000000,-0.0104,0.0022,0.0001518021,-0.0005397620,0.005705,0.004874
196602,91.22,2.7600,5.2900,0.4384960447,0.0465,0.0478,0.0512,0.0477,0.0200253806,0.0038750000,0.0062893082,-0.0250,-0.0113,0.0003370647,-0.0007936956,-0.012750,-0.017548
196603,89.23,2.7800,5.3400,0.4901759356,0.0459,0.0492,0.0532,0.0460,0.0167876995,0.0038250000,0.0031250000,0.0296,-0.0059,0.0009310341,-0.0004888765,-0.023041,-0.024608
196604,91.06,2.7967,5.3800,0.4854982435,0.0462,0.0496,0.0541,0.0467,0.0156362893,0.0038500000,0.0062305296,-0.0063,0.0013,0.0003512625,-0.0007768574,0.022158,0.021250
196605,86.13,2.8133,5.4200,0.5127422037,0.0464,0.0498,0.0548,0.0473,0.0159453997,0.0038666667,0.0000000000,-0.0059,-0.0026,0.0019354915,-0.0004207456,-0.049140,-0.054645
196606,84.74,2.8300,5.4600,0.5209746006,0.0450,0.0507,0.0558,0.0477,0.0171225328,0.0037500000,0.0030959752,-0.0016,0.0030,0.0005012120,-0.0006660165,-0.014380,-0.015904
196607,83.60,2.8500,5.4767,0.5349430008,0.0480,0.0516,0.0568,0.0482,0.0186408698,0.0040000000,0.0030864198,-0.0037,-0.0098,0.0010137840,-0.0010224731,-0.012129,-0.013039
196608,77.10,2.8700,5.4933,0.5749546556,0.0496,0.0531,0.0583,0.0499,0.0214697463,0.0041333333,0.0061538462,-0.0206,-0.0259,0.0031652555,-0.0011670140,-0.071650,-0.077487
196609,76.56,2.8900,5.5100,0.5854924957,0.0537,0.0549,0.0609,0.0480,0.0169845546,0.0044750000,0.0000000000,0.0332,0.0078,0.0016003282,-0.0017065219,-0.006244,-0.007692
196610,80.20,2.8833,5.5233,0.5616613181,0.0535,0.0541,0.0610,0.0467,0.0151842583,0.0044583333,0.0061162080,0.0228,0.0261,0.0025467723,-0.0013716259,0.048333,0.047244
196611,80.45,2.8767,5.5367,0.5726449298,0.0532,0.0535,0.0613,0.0480,0.0175504728,0.0044333333,0.0000000000,-0.0148,-0.0020,0.0007744024,-0.0011406594,0.011223,0.003741
196612,80.33,2.8700,5.5500,0.5769451056,0.0496,0.0539,0.0618,0.0455,0.0172091274,0.0041333333,0.0000000000,0.0413,0.0201,0.0006269595,-0.0000498789,0.000326,-0.001089
196701,86.61,2.8800,5.5167,0.5333631411,0.0472,0.0520,0.0597,0.0448,0.0156991800,0.0039333333,0.0000000000,0.0154,0.0450,0.0007334768,0.0002491782,0.079215,0.077723
196702,86.78,2.8900,5.4833,0.5400478931,0.0456,0.0503,0.0582,0.0465,0.0177027966,0.0038000000,0.0000000000,-0.0221,-0.0201,0.0004124002,0.0005552564,0.007514,0.002420
196703,90.20,2.9000,5.4500,0.5495507979,0.0426,0.0513,0.0585,0.0455,0.0149232474,0.0035500000,0.0030395137,0.0198,0.0117,0.0005011407,0.0007180707,0.041137,0.039544
196704,94.01,2.9000,5.4100,0.5305166936,0.0384,0.0511,0.0583,0.0477,0.0150474176,0.0032000000,0.0030303030,-0.0291,-0.0071,0.0008371172,0.0005834677,0.043371,0.042544
196705,89.08,2.9000,5.3700,0.5582011823,0.0360,0.0524,0.0596,0.0482,0.0114656966,0.0030000000,0.0030211480,-0.0039,-0.0254,0.0008903522,0.0013629683,-0.046810,-0.052314
196706,90.64,2.9000,5.3300,0.5532048450,0.0354,0.0544,0.0615,0.0507,0.0101546877,0.0029500000,0.0030120482,-0.0312,-0.0223,0.0010707191,0.0017294553,0.019319,0.018015
196707,94.75,2.9067,5.3200,0.5262983279,0.0421,0.0558,0.0626,0.0505,0.0066888424,0.0035083333,0.0030030030,0.0068,0.0041,0.0002184416,0.0016540993,0.046454,0.045623
196708,93.64,2.9133,5.3100,0.5280209478,0.0427,0.0562,0.0633,0.0514,0.0058429400,0.0035583333,0.0029940120,-0.0084,-0.0007,0.0002966196,0.0020824119,-0.006824,-0.012197
196709,96.71,2.9200,5.3000,0.5135648458,0.0442,0.0565,0.0640,0.0517,0.0056014946,0.0036833333,0.0029850746,-0.0004,0.0094,0.0003585452,0.0022640229,0.033815,0.032597
196710,93.90,2.9200,5.3100,0.5409552822,0.0456,0.0582,0.0652,0.0549,0.0037170652,0.0038000000,0.0029761905,-0.0400,-0.0281,0.0004449139,0.0022940724,-0.027448,-0.028701
196711,94.00,2.9200,5.3200,0.5433826972,0.0473,0.0607,0.0672,0.0567,0.0027749064,0.0039416667,0.0029673591,-0.0196,-0.0272,0.0009547800,0.0028493145,0.006435,0.000533
196712,96.47,2.9200,5.3300,0.5257924451,0.0497,0.0619,0.0693,0.0556,0.0143623339,0.0041416667,0.0029585799,0.0192,0.0127,0.0002708860,0.0029522247,0.027079,0.025857
196801,92.24,2.9300,5.3667,0.5563023835,0.0500,0.0617,0.0684,0.0536,0.0128553538,0.0041666667,0.0058997050,0.0328,0.0361,0.0004833462,0.0025043814,-0.041875,-0.043523
196802,89.36,2.9400,5.4033,0.5662105889,0.0498,0.0610,0.0680,0.0542,0.0104521366,0.0041500000,0.0029325513,-0.0033,0.0037,0.0008204300,0.0025561893,-0.026900,-0.031973
196803,90.20,2.9500,5.4400,0.5668098065,0.0517,0.0611,0.0685,0.0560,0.0126784411,0.0043083333,0.0029239766,-0.0212,-0.0197,0.0013955058,0.0034032192,0.009696,0.008585
196804,97.59,2.9633,5.4833,0.5223520642,0.0538,0.0621,0.0697,0.0547,0.0081418937,0.0044833333,0.0029154519,0.0227,0.0048,0.0016075590,0.0036993101,0.084092,0.082642
196805,98.68,2.9767,5.5267,0.5300333704,0.0566,0.0627,0.0703,0.0547,0.0106487232,0.0047166667,0.0029069767,0.0043,0.0032,0.0003865129,0.0029648972,0.016374,0.011104
196806,99.58,2.9900,5.5700,0.5307418133,0.0552,0.0628,0.0707,0.0534,0.0120918995,0.0046000000,0.0057971014,0.0230,0.0122,0.0004994808,0.0026268741,0.009916,0.008695
196807,97.74,3.0033,5.6000,0.5396375991,0.0531,0.0624,0.0698,0.0517,0.0138873360,0.0044250000,0.0057636888,0.0289,0.0341,0.0007566197,0.0026163853,-0.017444,-0.018664
196808,98.86,3.0167,5.6300,0.5318021004,0.0509,0.0602,0.0682,0.0520,0.0180366582,0.0042416667,0.0028653295,-0.0003,0.0206,0.0003164022,0.0028815826,0.016415,0.011259
196809,102.67,3.0300,5.6600,0.5091954391,0.0519,0.0597,0.0679,0.0531,0.0182885128,0.0043250000,0.0028571429,-0.0102,-0.0053,0.0002682311,0.0024118186,0.039351,0.038210
196810,103.41,3.0433,5.6933,0.5003202470,0.0535,0.0609,0.0684,0.0543,0.0194114544,0.0044583333,0.0056980057,-0.0132,-0.0160,0.0002684130,0.0025471290,0.008587,0.006751
196811,108.37,3.0567,5.7267,0.4837170585,0.0545,0.0619,0.0701,0.0566,0.0211896295,0.0045416667,0.0028328612,-0.0269,-0.0226,0.0002629663,0.0024623206,0.053580,0.048659
196812,103.86,3.0700,5.7600,0.5049006623,0.0596,0.0645,0.0723,0.0598,0.0319629305,0.0049666667,0.0028248588,-0.0363,-0.0233,0.0003339823,0.0023475611,-0.040826,-0.042141
196901,103.01,3.0800,5.7800,0.5036731674,0.0614,0.0659,0.0732,0.0617,0.0365257098,0.0051166667,0.0028169014,-0.0206,0.0139,0.0006067871,0.0021968795,-0.007547,-0.008612
196902,98.13,3.0900,5.8000,0.5263971896,0.0612,0.0666,0.0730,0.0618,0.0413181909,0.0051000000,0.0056179775,0.0042,-0.0160,0.0005955741,0.0023357287,-0.042321,-0.047384
196903,101.51,3.1000,5.8200,0.5570402360,0.0602,0.0685,0.0751,0.0620,0.0395086359,0.0050166667,0.0083798883,0.0010,-0.0200,0.0005416167,0.0022973853,0.034847,0.033599
196904,103.69,3.1100,5.8267,0.5484224042,0.0611,0.0689,0.0754,0.0593,0.0442914811,0.0050916667,0.0055401662,0.0427,0.0335,0.0005504281,0.0018842739,0.022771,0.021449
196905,103.46,3.1200,5.8333,0.5558044285,0.0604,0.0679,0.0752,0.0635,0.0440057705,0.0050333333,0.0027548209,-0.0490,-0.0227,0.0004268965,0.0015768490,0.003854,-0.001862
196906,97.71,3.1300,5.8400,0.5967773337,0.0644,0.0698,0.0770,0.0623,0.0451532309,0.0053666667,0.0054945055,0.0214,0.0035,0.0007522404,0.0011927635,-0.054357,-0.055686
196907,91.83,3.1367,5.8567,0.6390179896,0.0700,0.0708,0.0784,0.0621,0.0511607028,0.0058333333,0.0054644809,0.0079,0.0005,0.0023056996,0.0015607611,-0.058632,-0.059919
196908,95.51,3.1433,5.8733,0.6227889856,0.0698,0.0697,0.0786,0.0630,0.0469151769,0.0058166667,0.0054347826,-0.0069,-0.0020,0.0009182211,0.0014767373,0.045728,0.040180
196909,93.12,3.1500,5.8900,0.6408884625,0.0709,0.0714,0.0805,0.0677,0.0483912519,0.0059083333,0.0027027027,-0.0531,-0.0244,0.0008915554,0.0021746674,-0.023941,-0.025285
196910,97.24,3.1533,5.8533,0.6087687940,0.0700,0.0733,0.0822,0.0653,0.0486304074,0.0058333333,0.0053908356,0.0365,0.0127,0.0007537227,0.0018446799,0.046900,0.044661
196911,93.81,3.1567,5.8167,0.6415117567,0.0724,0.0735,0.0825,0.0676,0.0479038350,0.0060333333,0.0053619303,-0.0243,-0.0471,0.0005091254,0.0015408249,-0.029152,-0.034433
196912,92.06,3.1600,5.7800,0.6510820131,0.0782,0.0772,0.0865,0.0687,0.0342738528,0.0065166667,0.0053333333,-0.0068,-0.0134,0.0011635820,0.0008222518,-0.016922,-0.018365
197001,85.02,3.1633,5.7300,0.7003467462,0.0787,0.0791,0.0886,0.0693,0.0344730512,0.0065583333,0.0026525199,-0.0021,0.0141,0.0010670899,0.0009076075,-0.075398,-0.076809
197002,89.50,3.1667,5.6800,0.6701475070,0.0713,0.0793,0.0878,0.0651,0.0358551711,0.0059416667,0.0052910053,0.0587,0.0401,0.0010587136,0.0003789185,0.059521,0.053615
197003,89.63,3.1700,5.6300,0.6903267691,0.0663,0.0784,0.0863,0.0661,0.0358415982,0.0055250000,0.0052631579,-0.0068,-0.0045,0.0009635634,-0.0004314362,0.002806,0.001232
197004,81.52,3.1733,5.5933,0.7367505808,0.0651,0.0783,0.0870,0.0699,0.0357122701,0.0054250000,0.0078534031,-0.0413,-0.0250,0.0016146903,0.0004939943,-0.088831,-0.090035
197005,76.55,3.1767,5.5567,0.7742276283,0.0684,0.0811,0.0898,0.0743,0.0386614956,0.0057000000,0.0025974026,-0.0468,-0.0163,0.0081518713,-0.0002376260,-0.054689,-0.061112
197006,72.72,3.1800,5.5200,0.7933814171,0.0668,0.0848,0.0925,0.0709,0.0422994453,0.0055666667,0.0051813472,0.0486,0.0001,0.0026519086,-0.0002522946,-0.049032,-0.050902
197007,78.05,3.1833,5.4667,0.7387075682,0.0645,0.0844,0.0940,0.0687,0.0430826336,0.0053750000,0.0051546392,0.0319,0.0556,0.0021264992,0.0003278095,0.075523,0.073219
197008,81.52,3.1867,5.4133,0.7092782966,0.0641,0.0813,0.0944,0.0694,0.0387376347,0.0053416667,0.0000000000,-0.0019,0.0100,0.0018871239,0.0015175963,0.049778,0.043782
197009,84.21,3.1900,5.3600,0.7129147605,0.0612,0.0809,0.0939,0.0680,0.0379503158,0.0051000000,0.0051282051,0.0228,0.0139,0.0010579859,0.0008756970,0.034702,0.033021
197010,83.25,3.1733,5.2833,0.7176982835,0.0591,0.0803,0.0933,0.0693,0.0369701468,0.0049250000,0.0051020408,-0.0109,-0.0096,0.0010434122,0.0006240190,-0.009032,-0.011639
197011,87.20,3.1567,5.2067,0.6829200720,0.0528,0.0805,0.0938,0.0637,0.0352328748,0.0044000000,0.0050761421,0.0791,0.0584,0.0008854279,0.0005711349,0.054387,0.048836
197012,92.15,3.1400,5.1300,0.6464263577,0.0487,0.0764,0.0912,0.0648,0.0314688041,0.0040583333,0.0050505051,-0.0084,0.0372,0.0005351914,0.0015125012,0.058684,0.057358
197101,95.88,3.1300,5.1600,0.6244099021,0.0444,0.0736,0.0874,0.0612,0.0306005082,0.0037000000,0.0000000000,0.0506,0.0532,0.0005410371,0.0016976254,0.042828,0.041500
197102,96.75,3.1200,5.1900,0.6170704232,0.0370,0.0708,0.0839,0.0629,0.0258082266,0.0030833333,0.0025125628,-0.0163,-0.0366,0.0004514380,0.0018948256,0.013317,0.008152
197103,100.31,3.1100,5.2200,0.6338113825,0.0338,0.0721,0.0846,0.0593,0.0264060127,0.0028166667,0.0025062657,0.0526,0.0258,0.0004927151,0.0021051754,0.039068,0.037624
197104,103.95,3.1067,5.2533,0.6086541014,0.0386,0.0725,0.0845,0.0619,0.0265635966,0.0032166667,0.0025000000,-0.0283,-0.0236,0.0003075676,0.0020432328,0.036965,0.035789
197105,99.63,3.1033,5.2867,0.6314096562,0.0414,0.0753,0.0862,0.0624,0.0297292959,0.0034500000,0.0049875312,-0.0006,-0.0161,0.0005392723,0.0018246132,-0.037150,-0.042138
197106,99.70,3.1000,5.3200,0.6432210427,0.0475,0.0764,0.0875,0.0641,0.0272796657,0.0039583333,0.0074441687,-0.0159,0.0107,0.0009245587,0.0013777546,0.002439,0.001061
197107,95.58,3.0967,5.3567,0.6677306245,0.0540,0.0764,0.0876,0.0643,0.0257970871,0.0045000000,0.0024630542,0.0030,-0.0025,0.0005184355,0.0015360273,-0.040827,-0.041901
197108,99.03,3.0933,5.3933,0.6382575968,0.0494,0.0759,0.0876,0.0610,0.0267827129,0.0041166667,0.0024570025,0.0471,0.0554,0.0024511850,0.0014284515,0.042036,0.036549
197109,98.34,3.0900,5.4300,0.6460848296,0.0469,0.0744,0.0859,0.0598,0.0279354902,0.0039083333,0.0000000000,0.0204,-0.0102,0.0005242639,0.0011670679,-0.005038,-0.006387
197110,94.23,3.0833,5.5200,0.6831942789,0.0446,0.0739,0.0848,0.0588,0.0292443788,0.0037166667,0.0024509804,0.0167,0.0282,0.0006619464,0.0009808042,-0.040129,-0.042015
197111,93.99,3.0767,5.6100,0.6894892583,0.0422,0.0726,0.0838,0.0596,0.0294527320,0.0035166667,0.0000000000,-0.0047,0.0029,0.0018662759,0.0014281900,0.002898,-0.002029
197112,102.09,3.0700,5.7000,0.6439002471,0.0401,0.0725,0.0838,0.0597,0.0340238021,0.0033416667,0.0048899756,0.0044,0.0223,0.0011830263,0.0022538795,0.087880,0.086486
197201,103.94,3.0700,5.7367,0.6353569726,0.0338,0.0719,0.0823,0.0606,0.0330757994,0.0028166667,0.0000000000,-0.0063,-0.0033,0.0004942198,0.0023504572,0.019088,0.017814
197202,106.57,3.0700,5.7733,0.6175858985,0.0320,0.0727,0.0823,0.0602,0.0330303344,0.0026666667,0.0048661800,0.0088,0.0107,0.0002843764,0.0022955076,0.030221,0.025416
197203,107.20,3.0700,5.8100,0.6459019879,0.0373,0.0724,0.0824,0.0613,0.0317228710,0.0031083333,0.0024213075,-0.0082,0.0024,0.0005450871,0.0022397228,0.007315,0.006132
197204,107.67,3.0700,5.8633,0.6367838016,0.0371,0.0730,0.0824,0.0615,0.0324915198,0.0030916667,0.0024154589,0.0027,0.0035,0.0003834088,0.0020286355,0.005476,0.004658
197205,109.53,3.0700,5.9167,0.6324423349,0.0369,0.0730,0.0823,0.0597,0.0306570192,0.0030750000,0.0024096386,0.0270,0.0163,0.0007690288,0.0018280014,0.022019,0.016763
197206,107.14,3.0700,5.9700,0.6540154785,0.0391,0.0723,0.0820,0.0607,0.0341989399,0.0032583333,0.0024038462,-0.0065,-0.0068,0.0003653581,0.0015414101,-0.020156,-0.021378
197207,107.39,3.0733,6.0267,0.6570495491,0.0398,0.0721,0.0823,0.0593,0.0333249191,0.0033166667,0.0047961631,0.0216,0.0030,0.0005954786,0.0013485364,0.003245,0.002126
197208,111.09,3.0767,6.0833,0.6304670395,0.0402,0.0719,0.0819,0.0595,0.0318481284,0.0033500000,0.0023866348,0.0029,0.0072,0.0005949971,0.0010688822,0.039425,0.034649
197209,110.55,3.0800,6.1400,0.6373850011,0.0466,0.0722,0.0809,0.0606,0.0328691547,0.0038833333,0.0023809524,-0.0083,0.0031,0.0004657133,0.0008839673,-0.003277,-0.004516
197210,111.58,3.1033,6.2333,0.6358841259,0.0474,0.0721,0.0806,0.0591,0.0323536001,0.0039500000,0.0047505938,0.0234,0.0101,0.0008582673,0.0009085387,0.010878,0.009503
